RepoName;TravisFullPath;TravisFileGitURL
pytorch/ignite;D:/PhD Work/repos/tool/pytorch/ignite/.travis.yml;https://github.com/pytorch/ignite/blob/master/.travis.yml
yxonic/fret;D:/PhD Work/repos/tool/yxonic/fret/.travis.yml;https://github.com/yxonic/fret/blob/master/.travis.yml
arthurpaulino/miraiml;D:/PhD Work/repos/tool/arthurpaulino/miraiml/.travis.yml;https://github.com/arthurpaulino/miraiml/blob/master/.travis.yml
fukuball/jieba-php;D:/PhD Work/repos/tool/fukuball/jieba-php/.travis.yml;https://github.com/fukuball/jieba-php/blob/master/.travis.yml
Tencent/ncnn;D:/PhD Work/repos/tool/Tencent/ncnn/.travis.yml;https://github.com/Tencent/ncnn/blob/master/.travis.yml
axa-group/nlp.js;D:/PhD Work/repos/tool/axa-group/nlp.js/.travis.yml;https://github.com/axa-group/nlp.js/blob/master/.travis.yml
tensorflow/tfjs;D:/PhD Work/repos/tool/tensorflow/tfjs/tfjs-node/.travis.yml;https://github.com/tensorflow/tfjs/blob/master/tfjs-node/.travis.yml
MaxHalford/eaopt;D:/PhD Work/repos/tool/MaxHalford/eaopt/.travis.yml;https://github.com/MaxHalford/eaopt/blob/master/.travis.yml
fukatani/stacked_generalization;D:/PhD Work/repos/tool/fukatani/stacked_generalization/.travis.yml;https://github.com/fukatani/stacked_generalization/blob/master/.travis.yml
LanguageMachines/libfolia;D:/PhD Work/repos/tool/LanguageMachines/libfolia/.travis.yml;https://github.com/LanguageMachines/libfolia/blob/master/.travis.yml
shogun-toolbox/shogun;D:/PhD Work/repos/tool/shogun-toolbox/shogun/.travis.yml;https://github.com/shogun-toolbox/shogun/blob/master/.travis.yml
CrowdTruth/CrowdTruth-core;D:/PhD Work/repos/tool/CrowdTruth/CrowdTruth-core/.travis.yml;https://github.com/CrowdTruth/CrowdTruth-core/blob/master/.travis.yml
cltk/cltk;D:/PhD Work/repos/tool/cltk/cltk/.travis.yml;https://github.com/cltk/cltk/blob/master/.travis.yml
kermitt2/delft;D:/PhD Work/repos/tool/kermitt2/delft/.travis.yml;https://github.com/kermitt2/delft/blob/master/.travis.yml
tensorflow/cleverhans;D:/PhD Work/repos/tool/tensorflow/cleverhans/.travis.yml;https://github.com/tensorflow/cleverhans/blob/master/.travis.yml
ecohealthalliance/EpiTator;D:/PhD Work/repos/tool/ecohealthalliance/EpiTator/.travis.yml;https://github.com/ecohealthalliance/EpiTator/blob/master/.travis.yml
Jopepato/SMiLE;D:/PhD Work/repos/tool/Jopepato/SMiLE/.travis.yml;https://github.com/Jopepato/SMiLE/blob/master/.travis.yml
rsokl/MyGrad;D:/PhD Work/repos/tool/rsokl/MyGrad/.travis.yml;https://github.com/rsokl/MyGrad/blob/master/.travis.yml
chakki-works/seqeval;D:/PhD Work/repos/tool/chakki-works/seqeval/.travis.yml;https://github.com/chakki-works/seqeval/blob/master/.travis.yml
alan-turing-institute/skpro;D:/PhD Work/repos/tool/alan-turing-institute/skpro/.travis.yml;https://github.com/alan-turing-institute/skpro/blob/master/.travis.yml
exectails/Yggdrasil;D:/PhD Work/repos/tool/exectails/Yggdrasil/.travis.yml;https://github.com/exectails/Yggdrasil/blob/master/.travis.yml
NIHOPA/NLPre;D:/PhD Work/repos/tool/NIHOPA/NLPre/.travis.yml;https://github.com/NIHOPA/NLPre/blob/master/.travis.yml
biolab/orange3-educational;D:/PhD Work/repos/tool/biolab/orange3-educational/.travis.yml;https://github.com/biolab/orange3-educational/blob/master/.travis.yml
SciSharp/SiaNet;D:/PhD Work/repos/tool/SciSharp/SiaNet/.travis.yml;https://github.com/SciSharp/SiaNet/blob/master/.travis.yml
CogComp/lbjava;D:/PhD Work/repos/tool/CogComp/lbjava/.travis.yml;https://github.com/CogComp/lbjava/blob/master/.travis.yml
FidoProject/Fido;D:/PhD Work/repos/tool/FidoProject/Fido/.travis.yml;https://github.com/FidoProject/Fido/blob/master/.travis.yml
ClarityNLP/ClarityNLP;D:/PhD Work/repos/tool/ClarityNLP/ClarityNLP/.travis.yml;https://github.com/ClarityNLP/ClarityNLP/blob/master/.travis.yml
scikit-learn/scikit-learn;D:/PhD Work/repos/tool/scikit-learn/scikit-learn/.travis.yml;https://github.com/scikit-learn/scikit-learn/blob/master/.travis.yml
wmkouw/libTLDA;D:/PhD Work/repos/tool/wmkouw/libTLDA/.travis.yml;https://github.com/wmkouw/libTLDA/blob/master/.travis.yml
boost-R/mboost;D:/PhD Work/repos/tool/boost-R/mboost/.travis.yml;https://github.com/boost-R/mboost/blob/master/.travis.yml
root-project/root;D:/PhD Work/repos/tool/root-project/root/.travis.yml;https://github.com/root-project/root/blob/master/.travis.yml
northwesternmutual/ai-challenge;D:/PhD Work/repos/tool/northwesternmutual/ai-challenge/.travis.yml;https://github.com/northwesternmutual/ai-challenge/blob/master/.travis.yml
northwesternmutual/ai-challenge;D:/PhD Work/repos/tool/northwesternmutual/ai-challenge/simulatorService/.travis.yml;https://github.com/northwesternmutual/ai-challenge/blob/master/simulatorService/.travis.yml
northwesternmutual/ai-challenge;D:/PhD Work/repos/tool/northwesternmutual/ai-challenge/.travis.yml;https://github.com/northwesternmutual/ai-challenge/blob/master/.travis.yml
d4l3k/go-bayesopt;D:/PhD Work/repos/tool/d4l3k/go-bayesopt/.travis.yml;https://github.com/d4l3k/go-bayesopt/blob/master/.travis.yml
greyblake/whatlang-rs;D:/PhD Work/repos/tool/greyblake/whatlang-rs/.travis.yml;https://github.com/greyblake/whatlang-rs/blob/master/.travis.yml
openml/openml-python;D:/PhD Work/repos/tool/openml/openml-python/.travis.yml;https://github.com/openml/openml-python/blob/master/.travis.yml
Tyill/skynet;D:/PhD Work/repos/tool/Tyill/skynet/.travis.yml;https://github.com/Tyill/skynet/blob/master/.travis.yml
nielstron/quantulum3;D:/PhD Work/repos/tool/nielstron/quantulum3/.travis.yml;https://github.com/nielstron/quantulum3/blob/master/.travis.yml
chainer/chainer;D:/PhD Work/repos/tool/chainer/chainer/.travis.yml;https://github.com/chainer/chainer/blob/master/.travis.yml
openml/automlbenchmark;D:/PhD Work/repos/tool/openml/automlbenchmark/.travis.yml;https://github.com/openml/automlbenchmark/blob/master/.travis.yml
vzhou842/profanity-check;D:/PhD Work/repos/tool/vzhou842/profanity-check/.travis.yml;https://github.com/vzhou842/profanity-check/blob/master/.travis.yml
pytorch/vision;D:/PhD Work/repos/tool/pytorch/vision/.travis.yml;https://github.com/pytorch/vision/blob/master/.travis.yml
montanaflynn/stats;D:/PhD Work/repos/tool/montanaflynn/stats/.travis.yml;https://github.com/montanaflynn/stats/blob/master/.travis.yml
primitiv/primitiv;D:/PhD Work/repos/tool/primitiv/primitiv/.travis.yml;https://github.com/primitiv/primitiv/blob/master/.travis.yml
eantcal/nunn;D:/PhD Work/repos/tool/eantcal/nunn/.travis.yml;https://github.com/eantcal/nunn/blob/master/.travis.yml
versilov/matrex;D:/PhD Work/repos/tool/versilov/matrex/.travis.yml;https://github.com/versilov/matrex/blob/master/.travis.yml
jenetics/jenetics;D:/PhD Work/repos/tool/jenetics/jenetics/.travis.yml;https://github.com/jenetics/jenetics/blob/master/.travis.yml
rai-project/caffe;D:/PhD Work/repos/tool/rai-project/caffe/.travis.yml;https://github.com/rai-project/caffe/blob/master/.travis.yml
WeBankFinTech/FATE;D:/PhD Work/repos/tool/WeBankFinTech/FATE/.travis.yml;https://github.com/WeBankFinTech/FATE/blob/master/.travis.yml
raamana/neuropredict;D:/PhD Work/repos/tool/raamana/neuropredict/.travis.yml;https://github.com/raamana/neuropredict/blob/master/.travis.yml
nlgranger/SeqTools;D:/PhD Work/repos/tool/nlgranger/SeqTools/.travis.yml;https://github.com/nlgranger/SeqTools/blob/master/.travis.yml
google/uis-rnn;D:/PhD Work/repos/tool/google/uis-rnn/.travis.yml;https://github.com/google/uis-rnn/blob/master/.travis.yml
antoinecarme/pyaf;D:/PhD Work/repos/tool/antoinecarme/pyaf/.travis.yml;https://github.com/antoinecarme/pyaf/blob/master/.travis.yml
Rostlab/nalaf;D:/PhD Work/repos/tool/Rostlab/nalaf/.travis.yml;https://github.com/Rostlab/nalaf/blob/master/.travis.yml
mratsim/Arraymancer;D:/PhD Work/repos/tool/mratsim/Arraymancer/.travis.yml;https://github.com/mratsim/Arraymancer/blob/master/.travis.yml
laresbernardo/lares;D:/PhD Work/repos/tool/laresbernardo/lares/.travis.yml;https://github.com/laresbernardo/lares/blob/master/.travis.yml
gosha20777/keras2cpp;D:/PhD Work/repos/tool/gosha20777/keras2cpp/.travis.yml;https://github.com/gosha20777/keras2cpp/blob/master/.travis.yml
webfirmframework/wff;D:/PhD Work/repos/tool/webfirmframework/wff/.travis.yml;https://github.com/webfirmframework/wff/blob/master/.travis.yml
SekouD/mlconjug;D:/PhD Work/repos/tool/SekouD/mlconjug/.travis.yml;https://github.com/SekouD/mlconjug/blob/master/.travis.yml
Pseudomanifold/Aleph;D:/PhD Work/repos/tool/Pseudomanifold/Aleph/.travis.yml;https://github.com/Pseudomanifold/Aleph/blob/master/.travis.yml
symisc/sod;D:/PhD Work/repos/tool/symisc/sod/.travis.yml;https://github.com/symisc/sod/blob/master/.travis.yml
openeventdata/mordecai;D:/PhD Work/repos/tool/openeventdata/mordecai/.travis.yml;https://github.com/openeventdata/mordecai/blob/master/.travis.yml
rasbt/mlxtend;D:/PhD Work/repos/tool/rasbt/mlxtend/.travis.yml;https://github.com/rasbt/mlxtend/blob/master/.travis.yml
datamade/usaddress;D:/PhD Work/repos/tool/datamade/usaddress/.travis.yml;https://github.com/datamade/usaddress/blob/master/.travis.yml
scikit-multiflow/scikit-multiflow;D:/PhD Work/repos/tool/scikit-multiflow/scikit-multiflow/.travis.yml;https://github.com/scikit-multiflow/scikit-multiflow/blob/master/.travis.yml
aksnzhy/xlearn;D:/PhD Work/repos/tool/aksnzhy/xlearn/.travis.yml;https://github.com/aksnzhy/xlearn/blob/master/.travis.yml
microsoft/LightGBM;D:/PhD Work/repos/tool/microsoft/LightGBM/.travis.yml;https://github.com/microsoft/LightGBM/blob/master/.travis.yml
kundajelab/dragonn;D:/PhD Work/repos/tool/kundajelab/dragonn/.travis.yml;https://github.com/kundajelab/dragonn/blob/master/.travis.yml
LLNL/lbann;D:/PhD Work/repos/tool/LLNL/lbann/.travis.yml;https://github.com/LLNL/lbann/blob/master/.travis.yml
MaxHalford/prince;D:/PhD Work/repos/tool/MaxHalford/prince/.travis.yml;https://github.com/MaxHalford/prince/blob/master/.travis.yml
intel-analytics/BigDL;D:/PhD Work/repos/tool/intel-analytics/BigDL/.travis.yml;https://github.com/intel-analytics/BigDL/blob/master/.travis.yml
openml/OpenML;D:/PhD Work/repos/tool/openml/OpenML/.travis.yml;https://github.com/openml/OpenML/blob/master/.travis.yml
explosion/spaCy;D:/PhD Work/repos/tool/explosion/spaCy/.travis.yml;https://github.com/explosion/spaCy/blob/master/.travis.yml
pixiedust/pixiedust;D:/PhD Work/repos/tool/pixiedust/pixiedust/.travis.yml;https://github.com/pixiedust/pixiedust/blob/master/.travis.yml
amadeus4dev/amadeus-node;D:/PhD Work/repos/tool/amadeus4dev/amadeus-node/.travis.yml;https://github.com/amadeus4dev/amadeus-node/blob/master/.travis.yml
ibayer/fastFM;D:/PhD Work/repos/tool/ibayer/fastFM/.travis.yml;https://github.com/ibayer/fastFM/blob/master/.travis.yml
RasaHQ/rasa_core;D:/PhD Work/repos/tool/RasaHQ/rasa_core/.travis.yml;https://github.com/RasaHQ/rasa_core/blob/master/.travis.yml
inspirehep/magpie;D:/PhD Work/repos/tool/inspirehep/magpie/.travis.yml;https://github.com/inspirehep/magpie/blob/master/.travis.yml
baidu/Familia;D:/PhD Work/repos/tool/baidu/Familia/.travis.yml;https://github.com/baidu/Familia/blob/master/.travis.yml
lucasrodes/whatstk;D:/PhD Work/repos/tool/lucasrodes/whatstk/.travis.yml;https://github.com/lucasrodes/whatstk/blob/master/.travis.yml
AtheMathmo/rusty-machine;D:/PhD Work/repos/tool/AtheMathmo/rusty-machine/.travis.yml;https://github.com/AtheMathmo/rusty-machine/blob/master/.travis.yml
jnbraun/bcnn;D:/PhD Work/repos/tool/jnbraun/bcnn/.travis.yml;https://github.com/jnbraun/bcnn/blob/master/.travis.yml
rosette-api/python;D:/PhD Work/repos/tool/rosette-api/python/.travis.yml;https://github.com/rosette-api/python/blob/master/.travis.yml
dmlc/xgboost;D:/PhD Work/repos/tool/dmlc/xgboost/.travis.yml;https://github.com/dmlc/xgboost/blob/master/.travis.yml
csukuangfj/OpenCNN;D:/PhD Work/repos/tool/csukuangfj/OpenCNN/.travis.yml;https://github.com/csukuangfj/OpenCNN/blob/master/.travis.yml
goulu/Goulib;D:/PhD Work/repos/tool/goulu/Goulib/.travis.yml;https://github.com/goulu/Goulib/blob/master/.travis.yml
LearnLib/learnlib;D:/PhD Work/repos/tool/LearnLib/learnlib/.travis.yml;https://github.com/LearnLib/learnlib/blob/master/.travis.yml
ray-project/ray;D:/PhD Work/repos/tool/ray-project/ray/.travis.yml;https://github.com/ray-project/ray/blob/master/.travis.yml
fastnlp/fastNLP;D:/PhD Work/repos/tool/fastnlp/fastNLP/.travis.yml;https://github.com/fastnlp/fastNLP/blob/master/.travis.yml
TechPrimers/core-nlp-example;D:/PhD Work/repos/tool/TechPrimers/core-nlp-example/.travis.yml;https://github.com/TechPrimers/core-nlp-example/blob/master/.travis.yml
feedly/transfer-nlp;D:/PhD Work/repos/tool/feedly/transfer-nlp/.travis.yml;https://github.com/feedly/transfer-nlp/blob/master/.travis.yml
KotlinNLP/SimpleDNN;D:/PhD Work/repos/tool/KotlinNLP/SimpleDNN/.travis.yml;https://github.com/KotlinNLP/SimpleDNN/blob/master/.travis.yml
scikit-learn-contrib/hdbscan;D:/PhD Work/repos/tool/scikit-learn-contrib/hdbscan/.travis.yml;https://github.com/scikit-learn-contrib/hdbscan/blob/master/.travis.yml
JuliaML/Learn.jl;D:/PhD Work/repos/tool/JuliaML/Learn.jl/.travis.yml;https://github.com/JuliaML/Learn.jl/blob/master/.travis.yml
bhargavvader/pycobra;D:/PhD Work/repos/tool/bhargavvader/pycobra/.travis.yml;https://github.com/bhargavvader/pycobra/blob/master/.travis.yml
chopralab/lemon;D:/PhD Work/repos/tool/chopralab/lemon/.travis.yml;https://github.com/chopralab/lemon/blob/master/.travis.yml
wkcn/MobulaOP;D:/PhD Work/repos/tool/wkcn/MobulaOP/.travis.yml;https://github.com/wkcn/MobulaOP/blob/master/.travis.yml
gunthercox/ChatterBot;D:/PhD Work/repos/tool/gunthercox/ChatterBot/.travis.yml;https://github.com/gunthercox/ChatterBot/blob/master/.travis.yml
vertexclique/orkhon;D:/PhD Work/repos/tool/vertexclique/orkhon/.travis.yml;https://github.com/vertexclique/orkhon/blob/master/.travis.yml
jfilter/text-classification-keras;D:/PhD Work/repos/tool/jfilter/text-classification-keras/.travis.yml;https://github.com/jfilter/text-classification-keras/blob/master/.travis.yml
openopt/copt;D:/PhD Work/repos/tool/openopt/copt/.travis.yml;https://github.com/openopt/copt/blob/master/.travis.yml
OpenANN/OpenANN;D:/PhD Work/repos/tool/OpenANN/OpenANN/.travis.yml;https://github.com/OpenANN/OpenANN/blob/master/.travis.yml
bamos/block;D:/PhD Work/repos/tool/bamos/block/.travis.yml;https://github.com/bamos/block/blob/master/.travis.yml
RGF-team/rgf;D:/PhD Work/repos/tool/RGF-team/rgf/.travis.yml;https://github.com/RGF-team/rgf/blob/master/.travis.yml
GRAAL-Research/poutyne;D:/PhD Work/repos/tool/GRAAL-Research/poutyne/.travis.yml;https://github.com/GRAAL-Research/poutyne/blob/master/.travis.yml
lai-bluejay/diego;D:/PhD Work/repos/tool/lai-bluejay/diego/.travis.yml;https://github.com/lai-bluejay/diego/blob/master/.travis.yml
funkey/gunpowder;D:/PhD Work/repos/tool/funkey/gunpowder/.travis.yml;https://github.com/funkey/gunpowder/blob/master/.travis.yml
1adrianb/face-alignment;D:/PhD Work/repos/tool/1adrianb/face-alignment/.travis.yml;https://github.com/1adrianb/face-alignment/blob/master/.travis.yml
bakercp/ofxDlib;D:/PhD Work/repos/tool/bakercp/ofxDlib/.travis.yml;https://github.com/bakercp/ofxDlib/blob/master/.travis.yml
rai-project/tensorflow;D:/PhD Work/repos/tool/rai-project/tensorflow/.travis.yml;https://github.com/rai-project/tensorflow/blob/master/.travis.yml
jubatus/jubatus;D:/PhD Work/repos/tool/jubatus/jubatus/.travis.yml;https://github.com/jubatus/jubatus/blob/master/.travis.yml
bmcfee/muda;D:/PhD Work/repos/tool/bmcfee/muda/.travis.yml;https://github.com/bmcfee/muda/blob/master/.travis.yml
proycon/foliapy;D:/PhD Work/repos/tool/proycon/foliapy/.travis.yml;https://github.com/proycon/foliapy/blob/master/.travis.yml
scikit-learn-contrib/imbalanced-learn;D:/PhD Work/repos/tool/scikit-learn-contrib/imbalanced-learn/.travis.yml;https://github.com/scikit-learn-contrib/imbalanced-learn/blob/master/.travis.yml
mlpack/ensmallen;D:/PhD Work/repos/tool/mlpack/ensmallen/.travis.yml;https://github.com/mlpack/ensmallen/blob/master/.travis.yml
scikit-learn-contrib/polylearn;D:/PhD Work/repos/tool/scikit-learn-contrib/polylearn/.travis.yml;https://github.com/scikit-learn-contrib/polylearn/blob/master/.travis.yml
KxSystems/nlp;D:/PhD Work/repos/tool/KxSystems/nlp/.travis.yml;https://github.com/KxSystems/nlp/blob/master/.travis.yml
nschaetti/EchoTorch;D:/PhD Work/repos/tool/nschaetti/EchoTorch/.travis.yml;https://github.com/nschaetti/EchoTorch/blob/master/.travis.yml
mwydmuch/ViZDoom;D:/PhD Work/repos/tool/mwydmuch/ViZDoom/.travis.yml;https://github.com/mwydmuch/ViZDoom/blob/master/.travis.yml
RaRe-Technologies/gensim;D:/PhD Work/repos/tool/RaRe-Technologies/gensim/.travis.yml;https://github.com/RaRe-Technologies/gensim/blob/master/.travis.yml
unagiootoro/ruby-dnn;D:/PhD Work/repos/tool/unagiootoro/ruby-dnn/.travis.yml;https://github.com/unagiootoro/ruby-dnn/blob/master/.travis.yml
jtablesaw/tablesaw;D:/PhD Work/repos/tool/jtablesaw/tablesaw/.travis.yml;https://github.com/jtablesaw/tablesaw/blob/master/.travis.yml
xmartlabs/Bender;D:/PhD Work/repos/tool/xmartlabs/Bender/.travis.yml;https://github.com/xmartlabs/Bender/blob/master/.travis.yml
stanfordnlp/CoreNLP;D:/PhD Work/repos/tool/stanfordnlp/CoreNLP/.travis.yml;https://github.com/stanfordnlp/CoreNLP/blob/master/.travis.yml
OlafenwaMoses/ImageAI;D:/PhD Work/repos/tool/OlafenwaMoses/ImageAI/.travis.yml;https://github.com/OlafenwaMoses/ImageAI/blob/master/.travis.yml
shi510/mlfe;D:/PhD Work/repos/tool/shi510/mlfe/.travis.yml;https://github.com/shi510/mlfe/blob/master/.travis.yml
JohnSnowLabs/spark-nlp;D:/PhD Work/repos/tool/JohnSnowLabs/spark-nlp/.travis.yml;https://github.com/JohnSnowLabs/spark-nlp/blob/master/.travis.yml
flennerhag/mlens;D:/PhD Work/repos/tool/flennerhag/mlens/.travis.yml;https://github.com/flennerhag/mlens/blob/master/.travis.yml
patrikhuber/eos;D:/PhD Work/repos/tool/patrikhuber/eos/.travis.yml;https://github.com/patrikhuber/eos/blob/master/.travis.yml
owulveryck/onnx-go;D:/PhD Work/repos/tool/owulveryck/onnx-go/.travis.yml;https://github.com/owulveryck/onnx-go/blob/master/.travis.yml
modern-fortran/neural-fortran;D:/PhD Work/repos/tool/modern-fortran/neural-fortran/.travis.yml;https://github.com/modern-fortran/neural-fortran/blob/master/.travis.yml
roberino/linqinfer;D:/PhD Work/repos/tool/roberino/linqinfer/.travis.yml;https://github.com/roberino/linqinfer/blob/master/.travis.yml
ku-nlp/jumanpp;D:/PhD Work/repos/tool/ku-nlp/jumanpp/.travis.yml;https://github.com/ku-nlp/jumanpp/blob/master/.travis.yml
esimov/pigo;D:/PhD Work/repos/tool/esimov/pigo/.travis.yml;https://github.com/esimov/pigo/blob/master/.travis.yml
nanxstats/enpls;D:/PhD Work/repos/tool/nanxstats/enpls/.travis.yml;https://github.com/nanxstats/enpls/blob/master/.travis.yml
tiny-dnn/tiny-dnn;D:/PhD Work/repos/tool/tiny-dnn/tiny-dnn/.travis.yml;https://github.com/tiny-dnn/tiny-dnn/blob/master/.travis.yml
triagemd/model-converters;D:/PhD Work/repos/tool/triagemd/model-converters/.travis.yml;https://github.com/triagemd/model-converters/blob/master/.travis.yml
proycon/pynlpl;D:/PhD Work/repos/tool/proycon/pynlpl/.travis.yml;https://github.com/proycon/pynlpl/blob/master/.travis.yml
onnx/onnx-caffe2;D:/PhD Work/repos/tool/onnx/onnx-caffe2/.travis.yml;https://github.com/onnx/onnx-caffe2/blob/master/.travis.yml
oracle/Skater;D:/PhD Work/repos/tool/oracle/Skater/.travis.yml;https://github.com/oracle/Skater/blob/master/.travis.yml
undertheseanlp/underthesea;D:/PhD Work/repos/tool/undertheseanlp/underthesea/.travis.yml;https://github.com/undertheseanlp/underthesea/blob/master/.travis.yml
pfnet-research/menoh;D:/PhD Work/repos/tool/pfnet-research/menoh/.travis.yml;https://github.com/pfnet-research/menoh/blob/master/.travis.yml
jpuigcerver/Laia;D:/PhD Work/repos/tool/jpuigcerver/Laia/.travis.yml;https://github.com/jpuigcerver/Laia/blob/master/.travis.yml
XiaoMi/mace;D:/PhD Work/repos/tool/XiaoMi/mace/.travis.yml;https://github.com/XiaoMi/mace/blob/master/.travis.yml
crcollins/molml;D:/PhD Work/repos/tool/crcollins/molml/.travis.yml;https://github.com/crcollins/molml/blob/master/.travis.yml
davisking/dlib;D:/PhD Work/repos/tool/davisking/dlib/.travis.yml;https://github.com/davisking/dlib/blob/master/.travis.yml
LanguageMachines/timbl;D:/PhD Work/repos/tool/LanguageMachines/timbl/.travis.yml;https://github.com/LanguageMachines/timbl/blob/master/.travis.yml
openml/openml-r;D:/PhD Work/repos/tool/openml/openml-r/.travis.yml;https://github.com/openml/openml-r/blob/master/.travis.yml
autonomio/kerasplotlib;D:/PhD Work/repos/tool/autonomio/kerasplotlib/.travis.yml;https://github.com/autonomio/kerasplotlib/blob/master/.travis.yml
elki-project/elki;D:/PhD Work/repos/tool/elki-project/elki/.travis.yml;https://github.com/elki-project/elki/blob/master/.travis.yml
nanxstats/protr;D:/PhD Work/repos/tool/nanxstats/protr/.travis.yml;https://github.com/nanxstats/protr/blob/master/.travis.yml
thu-ml/zhusuan;D:/PhD Work/repos/tool/thu-ml/zhusuan/.travis.yml;https://github.com/thu-ml/zhusuan/blob/master/.travis.yml
dmitryikh/leaves;D:/PhD Work/repos/tool/dmitryikh/leaves/.travis.yml;https://github.com/dmitryikh/leaves/blob/master/.travis.yml
alfredfrancis/ai-chatbot-framework;D:/PhD Work/repos/tool/alfredfrancis/ai-chatbot-framework/.travis.yml;https://github.com/alfredfrancis/ai-chatbot-framework/blob/master/.travis.yml
medtagger/MedTagger;D:/PhD Work/repos/tool/medtagger/MedTagger/.travis.yml;https://github.com/medtagger/MedTagger/blob/master/.travis.yml
BehaviorTree/BehaviorTree.CPP;D:/PhD Work/repos/tool/BehaviorTree/BehaviorTree.CPP/.travis.yml;https://github.com/BehaviorTree/BehaviorTree.CPP/blob/master/.travis.yml
snipsco/snips-nlu;D:/PhD Work/repos/tool/snipsco/snips-nlu/.travis.yml;https://github.com/snipsco/snips-nlu/blob/master/.travis.yml
tspooner/rsrl;D:/PhD Work/repos/tool/tspooner/rsrl/.travis.yml;https://github.com/tspooner/rsrl/blob/master/.travis.yml
morinim/vita;D:/PhD Work/repos/tool/morinim/vita/.travis.yml;https://github.com/morinim/vita/blob/master/.travis.yml
DeNA/ChainerPruner;D:/PhD Work/repos/tool/DeNA/ChainerPruner/.travis.yml;https://github.com/DeNA/ChainerPruner/blob/master/.travis.yml
chakki-works/sumeval;D:/PhD Work/repos/tool/chakki-works/sumeval/.travis.yml;https://github.com/chakki-works/sumeval/blob/master/.travis.yml
dssg/triage;D:/PhD Work/repos/tool/dssg/triage/.travis.yml;https://github.com/dssg/triage/blob/master/.travis.yml
jmaggio14/imagepypelines;D:/PhD Work/repos/tool/jmaggio14/imagepypelines/.travis.yml;https://github.com/jmaggio14/imagepypelines/blob/master/.travis.yml
thehyve/tmtk;D:/PhD Work/repos/tool/thehyve/tmtk/.travis.yml;https://github.com/thehyve/tmtk/blob/master/.travis.yml
EducationalTestingService/skll;D:/PhD Work/repos/tool/EducationalTestingService/skll/.travis.yml;https://github.com/EducationalTestingService/skll/blob/master/.travis.yml
usnistgov/jarvis;D:/PhD Work/repos/tool/usnistgov/jarvis/.travis.yml;https://github.com/usnistgov/jarvis/blob/master/.travis.yml
rdk/p2rank;D:/PhD Work/repos/tool/rdk/p2rank/.travis.yml;https://github.com/rdk/p2rank/blob/master/.travis.yml
vkuznet/TFaaS;D:/PhD Work/repos/tool/vkuznet/TFaaS/.travis.yml;https://github.com/vkuznet/TFaaS/blob/master/.travis.yml
dkpro/dkpro-cassis;D:/PhD Work/repos/tool/dkpro/dkpro-cassis/.travis.yml;https://github.com/dkpro/dkpro-cassis/blob/master/.travis.yml
amzn/xfer;D:/PhD Work/repos/tool/amzn/xfer/.travis.yml;https://github.com/amzn/xfer/blob/master/.travis.yml
BIMSBbioinfo/maui;D:/PhD Work/repos/tool/BIMSBbioinfo/maui/.travis.yml;https://github.com/BIMSBbioinfo/maui/blob/master/.travis.yml
amadeus4dev/amadeus-java;D:/PhD Work/repos/tool/amadeus4dev/amadeus-java/.travis.yml;https://github.com/amadeus4dev/amadeus-java/blob/master/.travis.yml
amadeus4dev/amadeus-ruby;D:/PhD Work/repos/tool/amadeus4dev/amadeus-ruby/.travis.yml;https://github.com/amadeus4dev/amadeus-ruby/blob/master/.travis.yml
microsoft/ConversationLearner-Models;D:/PhD Work/repos/tool/microsoft/ConversationLearner-Models/.travis.yml;https://github.com/microsoft/ConversationLearner-Models/blob/master/.travis.yml
abadojack/whatlanggo;D:/PhD Work/repos/tool/abadojack/whatlanggo/.travis.yml;https://github.com/abadojack/whatlanggo/blob/master/.travis.yml
CPJKU/madmom;D:/PhD Work/repos/tool/CPJKU/madmom/.travis.yml;https://github.com/CPJKU/madmom/blob/master/.travis.yml
kakao/n2;D:/PhD Work/repos/tool/kakao/n2/.travis.yml;https://github.com/kakao/n2/blob/master/.travis.yml
JohnVinyard/zounds;D:/PhD Work/repos/tool/JohnVinyard/zounds/.travis.yml;https://github.com/JohnVinyard/zounds/blob/master/.travis.yml
nokitjs/nokit;D:/PhD Work/repos/tool/nokitjs/nokit/.travis.yml;https://github.com/nokitjs/nokit/blob/master/.travis.yml
ysig/GraKeL;D:/PhD Work/repos/tool/ysig/GraKeL/.travis.yml;https://github.com/ysig/GraKeL/blob/master/.travis.yml
proycon/colibri-core;D:/PhD Work/repos/tool/proycon/colibri-core/.travis.yml;https://github.com/proycon/colibri-core/blob/master/.travis.yml
alvations/wordnet;D:/PhD Work/repos/tool/alvations/wordnet/.travis.yml;https://github.com/alvations/wordnet/blob/master/.travis.yml
Thenerdstation/mltest;D:/PhD Work/repos/tool/Thenerdstation/mltest/.travis.yml;https://github.com/Thenerdstation/mltest/blob/master/.travis.yml
CBICA/CaPTk;D:/PhD Work/repos/tool/CBICA/CaPTk/.travis.yml;https://github.com/CBICA/CaPTk/blob/master/.travis.yml
hazimehh/L0Learn;D:/PhD Work/repos/tool/hazimehh/L0Learn/.travis.yml;https://github.com/hazimehh/L0Learn/blob/master/.travis.yml
microsoft/MMdnn;D:/PhD Work/repos/tool/microsoft/MMdnn/.travis.yml;https://github.com/microsoft/MMdnn/blob/master/.travis.yml
