name,num
githubcomjubatusjubatusmpiogit pushd,"[10.42209389405045, 8.681572050991112e-05, 0.0009048015906339351]"
githubcomjubatusjubatusmsgpackrpcgit pushd,"[10.42209389405045, 8.681572050991112e-05, 0.0009048015906339351]"
onig596targz pushd,"[10.42209389405045, 8.681572050991112e-05, 0.0009048015906339351]"
pushd jubatuscore,"[10.42209389405045, 8.681572050991112e-05, 0.0009048015906339351]"
pushd jubatusmpio,"[10.42209389405045, 8.681572050991112e-05, 0.0009048015906339351]"
pushd jubatusmsgpackrpccpp,"[10.42209389405045, 8.681572050991112e-05, 0.0009048015906339351]"
pushd mecab0996,"[10.42209389405045, 8.681572050991112e-05, 0.0009048015906339351]"
pushd mecabipadic27020070801,"[10.42209389405045, 8.681572050991112e-05, 0.0009048015906339351]"
pushd onig596,"[10.42209389405045, 8.681572050991112e-05, 0.0009048015906339351]"
pushd uxtrie019,"[10.42209389405045, 8.681572050991112e-05, 0.0009048015906339351]"
pushd zookeeper3412srcc,"[10.42209389405045, 8.681572050991112e-05, 0.0009048015906339351]"
zookeeper3412targz pushd,"[10.42209389405045, 8.681572050991112e-05, 0.0009048015906339351]"
xf mecab0996targz,"[10.394386964880606, 8.681572050991112e-05, 0.0009023961936149381]"
xf mecabipadic27020070801targz,"[10.394386964880606, 8.681572050991112e-05, 0.0009023961936149381]"
xf uxtrie019targz,"[10.394386964880606, 8.681572050991112e-05, 0.0009023961936149381]"
http mirrorsocfberkeleyeduapachezookeeperzookeeper3412zookeeper3412targz,"[10.367202135554377, 8.681572050991112e-05, 0.0009000361230700425]"
wget http,"[6.964190111979377, 0.00012921409564265843, 0.0008998715272029594]"
releasetarball n,"[3.100765381511909, 0.0002887127449515649, 0.0008952304847470897]"
txt notifications,"[8.691536728148835, 0.00010296748246524342, 0.0008949456556516843]"
n travisreposlug,"[3.0995048353059893, 0.0002887127449515649, 0.0008948665489918403]"
lcov r,"[8.195900403354376, 0.00010902439319849304, 0.0008935530681909952]"
ssl clang,"[4.016846336094346, 0.00022208672688581917, 0.0008920882551864885]"
clang java,"[4.014973921761577, 0.00022208672688581917, 0.0008916724168159496]"
testoutputtestissue72err sudo,"[5.589046802012046, 0.0001594986493089065, 0.0008914454158451847]"
ldconfig git,"[5.123533054587515, 0.00017363144101982224, 0.0008896064273807218]"
install usrbing,"[5.1703852906825, 0.00017161247077540572, 0.0008873025945948381]"
install usrbingcc,"[5.1703852906825, 0.00017161247077540572, 0.0008873025945948381]"
python teststesttravislrtestpy,"[8.290415036464829, 0.0001070054229540765, 0.0008871193674417546]"
python teststesttravismftestpy,"[8.290415036464829, 0.0001070054229540765, 0.0008871193674417546]"
teststestdatajestersh python,"[8.290415036464829, 0.0001070054229540765, 0.0008871193674417546]"
none compiler,"[3.0723427029570978, 0.0002887127449515649, 0.0008870244952026541]"
vizdoom n,"[6.100765381511906, 0.00014536585759799072, 0.0008868429916876113]"
cat hometravisbuildrocklearningbuildbolerodevautoprojboblogs,"[8.605065965653264, 0.00010296748246524342, 0.0008860419789306654]"
sv cat,"[8.605065965653264, 0.00010296748246524342, 0.0008860419789306654]"
ln devnull,"[10.168976025348682, 8.681572050991112e-05, 0.000882826980488658]"
travischeckgitclangformatoutputsh bootstrapsh,"[8.241110314463466, 0.0001070054229540765, 0.0008818434948103655]"
withcmaketrue withiofalse,"[10.156397688493142, 8.681572050991112e-05, 0.000881734983111728]"
venv venvnvenvbinpip3,"[12.085058906772877, 7.268292879899536e-05, 0.0008783774760526378]"
mybotjava cd,"[4.627151094424928, 0.00018978320297515454, 0.0008781555553499545]"
buildname cudacmake,"[10.355706496716545, 8.479675026549458e-05, 0.0008781302576248327]"
buildname cudamake,"[10.355706496716545, 8.479675026549458e-05, 0.0008781302576248327]"
buildname cudnncmake,"[10.355706496716545, 8.479675026549458e-05, 0.0008781302576248327]"
buildname cudnnmake,"[10.355706496716545, 8.479675026549458e-05, 0.0008781302576248327]"
buildname defaultcmake,"[10.355706496716545, 8.479675026549458e-05, 0.0008781302576248327]"
buildname defaultmake,"[10.355706496716545, 8.479675026549458e-05, 0.0008781302576248327]"
buildname noiocmake,"[10.355706496716545, 8.479675026549458e-05, 0.0008781302576248327]"
buildname noiomake,"[10.355706496716545, 8.479675026549458e-05, 0.0008781302576248327]"
buildname python3cmake,"[10.355706496716545, 8.479675026549458e-05, 0.0008781302576248327]"
defaultmake buildname,"[10.355706496716545, 8.479675026549458e-05, 0.0008781302576248327]"
withpython3true buildname,"[10.355706496716545, 8.479675026549458e-05, 0.0008781302576248327]"
runtestssh notifications,"[8.691536728148831, 0.0001009485122208269, 0.0008773977016192981]"
brew link,"[6.478637459118772, 0.00013527100637590803, 0.000876371809039652]"
tar nasm,"[8.037855253827601, 0.00010902439319849304, 0.0008763222916658735]"
aptget y,"[3.672119287965355, 0.00023823848884115147, 0.0008748401500093113]"
f lcovinfo,"[7.99610798386313, 0.00010902439319849304, 0.0008717708208903033]"
if x,"[3.018483389292804, 0.0002887127449515649, 0.0008714746249134285]"
thenn brew,"[2.949073197056709, 0.0002947696556848145, 0.0008692972908857212]"
global numthreads4,"[9.759396606608767, 8.883469075432766e-05, 0.0008669729794969247]"
linux cxx,"[2.7145462221709167, 0.000318997298617813, 0.000865932911845712]"
jobs allowfailures,"[7.794333040471802, 0.00011104336344290958, 0.0008655089566081888]"
cores6 tests,"[7.791244448094432, 0.00011104336344290958, 0.0008651659889223015]"
37 38nfin,"[12.963752610550744, 6.662601806574575e-05, 0.0008637232156304126]"
packages gitcore,"[7.774565706947801, 0.00011104336344290958, 0.0008633139254073859]"
true directories,"[4.271854909018586, 0.0002018970244416538, 0.0008624747949773242]"
e scriptstravisinstalldepssh,"[10.169756071348157, 8.479675026549458e-05, 0.000862362265843107]"
runcppexamples1 runpythonexamples1,"[13.332986420216463, 6.460704782132921e-05, 0.000861404891252058]"
qq pythondev,"[8.360616623443619, 0.00010296748246524342, 0.0008608716455730535]"
current directory,"[10.655854075567438, 8.075880977666151e-05, 0.0008605540922966141]"
directory contents,"[10.655854075567438, 8.075880977666151e-05, 0.0008605540922966141]"
githubcomkkosonigurumareleasesdownloadv596onig596targz tar,"[9.912324371743741, 8.681572050991112e-05, 0.000860545582260885]"
mirrorsocfberkeleyeduapachezookeeperzookeeper3412zookeeper3412targz tar,"[9.912324371743741, 8.681572050991112e-05, 0.000860545582260885]"
travisbuilddir echo,"[3.8726236100146068, 0.00022208672688581917, 0.0008600583020088891]"
waf build,"[4.94389289831199, 0.00017363144101982224, 0.0008584152481815764]"
http aptllvmorgbionic,"[10.367202135554377, 8.277778002107805e-05, 0.0008581739778109708]"
gitcore beforeinstall,"[7.727506902154797, 0.00011104336344290958, 0.0008580883574435675]"
sources sourceline,"[6.744717955981777, 0.00012719512539824187, 0.0008578952461868757]"
016 makejobs,"[12.873554801579166, 6.662601806574575e-05, 0.0008577136947803815]"
64bit shared,"[12.873554801579166, 6.662601806574575e-05, 0.0008577136947803815]"
buildprotobuf protobufversion,"[12.873554801579166, 6.662601806574575e-05, 0.0008577136947803815]"
dmkldnnincludedir homemkldnn,"[12.873554801579166, 6.662601806574575e-05, 0.0008577136947803815]"
dmkldnnlibrary homemkldnn,"[12.873554801579166, 6.662601806574575e-05, 0.0008577136947803815]"
parallel makejobs,"[12.873554801579166, 6.662601806574575e-05, 0.0008577136947803815]"
protobufversion 361,"[12.873554801579166, 6.662601806574575e-05, 0.0008577136947803815]"
u cppcoveralls,"[10.340151682521705, 8.277778002107805e-05, 0.0008559348013603619]"
fi beforescript,"[3.3499574891105333, 0.00025439025079648374, 0.0008521965258123875]"
cat n,"[2.9477537630059416, 0.0002887127449515649, 0.0008510540803587501]"
head n,"[6.100765381511906, 0.00013930894686474112, 0.0008498912003672941]"
g then,"[2.3384819738574087, 0.0003634146439949768, 0.0008498385940180609]"
qq libstdc647dev,"[8.416111736035319, 0.0001009485122208269, 0.000849593958437006]"
qt qtversionmm,"[11.682732459243587, 7.268292879899536e-05, 0.0008491352115129136]"
bashrc catkin,"[14.0110583253291, 6.056910733249613e-05, 0.0008486372955487218]"
dcmakeccompilergcc8 dcmakecxxcompilerg8,"[14.0110583253291, 6.056910733249613e-05, 0.0008486372955487218]"
includerecommended includeoptional,"[14.0110583253291, 6.056910733249613e-05, 0.0008486372955487218]"
packageparameters includerecommended,"[14.0110583253291, 6.056910733249613e-05, 0.0008486372955487218]"
studio2019buildtoolsvcauxiliarybuildvcvarsallbat amd64,"[14.0110583253291, 6.056910733249613e-05, 0.0008486372955487218]"
visualstudio2019buildtools packageparameters,"[14.0110583253291, 6.056910733249613e-05, 0.0008486372955487218]"
lsbrelease a,"[9.767257010933626, 8.681572050991112e-05, 0.0008479514548096836]"
leptonica leptver,"[10.238468821432175, 8.277778002107805e-05, 0.0008475177198531788]"
leptonica leptverusr,"[10.238468821432175, 8.277778002107805e-05, 0.0008475177198531788]"
valgrind libboostalldev,"[10.220981394703333, 8.277778002107805e-05, 0.0008460701494902841]"
outputfile coverageinfo,"[8.37696850047178, 0.0001009485122208269, 0.0008456425070433574]"
wget python3dev,"[7.738442939009779, 0.00010902439319849304, 0.0008436790457267043]"
capnprootc path,"[7.593205810443205, 0.00011104336344290958, 0.0008431751125058576]"
path capnprootc,"[7.593205810443205, 0.00011104336344290958, 0.0008431751125058576]"
path cores6,"[7.593205810443205, 0.00011104336344290958, 0.0008431751125058576]"
travislatest language,"[7.589835026103966, 0.00011104336344290958, 0.0008428008092753878]"
python36dev python3setuptools,"[12.644365217888954, 6.662601806574575e-05, 0.0008424437054369567]"
teststravistravisafterfailuresh notifications,"[8.691536728148835, 9.691057173199381e-05, 0.0008423017935545264]"
website env,"[3.279773374116971, 0.0002564092210409003, 0.0008409641360480177]"
teststravisruntestsh cache,"[8.157228973471998, 0.00010296748246524342, 0.0008399293312909535]"
target testccbenchmark,"[10.663707633561831, 7.873983953224497e-05, 0.0008396586278854344]"
tar xz,"[9.666163784474344, 8.681572050991112e-05, 0.0008391749735159494]"
o mecab0996targz,"[9.651162380242718, 8.681572050991112e-05, 0.0008378726157989205]"
o mecabipadic27020070801targz,"[9.651162380242718, 8.681572050991112e-05, 0.0008378726157989205]"
o uxtrie019targz,"[9.651162380242718, 8.681572050991112e-05, 0.0008378726157989205]"
cimakeandtestsh allowfailures,"[10.37491710068238, 8.075880977666151e-05, 0.0008378659565826409]"
cmake dcmakebuildtype,"[7.144255484663148, 0.0001171002741761592, 0.0008365942760385838]"
keyurl http,"[9.41724281805397, 8.883469075432766e-05, 0.0008365778535002375]"
oslinux fi,"[6.076581139055278, 0.00013728997662032456, 0.0008342536825124044]"
cd thirdpartycoinipopt,"[4.860464802138722, 0.00017161247077540572, 0.0008341163738119196]"
5 os,"[5.984811552680906, 0.00013930894686474112, 0.0008337377945879131]"
nasm wget,"[7.640467779446482, 0.00010902439319849304, 0.0008329973634067903]"
buildcommandprepend covconfigure,"[12.49168416623552, 6.662601806574575e-05, 0.000832271174931198]"
description menoh,"[12.49168416623552, 6.662601806574575e-05, 0.000832271174931198]"
liblibmkldnnso buildcommand,"[12.49168416623552, 6.662601806574575e-05, 0.000832271174931198]"
library notificationemail,"[12.49168416623552, 6.662601806574575e-05, 0.000832271174931198]"
notificationemail menohoss,"[12.49168416623552, 6.662601806574575e-05, 0.000832271174931198]"
pfnetresearchmenoh description,"[12.49168416623552, 6.662601806574575e-05, 0.000832271174931198]"
preferredjp buildcommandprepend,"[12.49168416623552, 6.662601806574575e-05, 0.000832271174931198]"
directories protobuf3,"[9.770743995995389, 8.479675026549458e-05, 0.0008285273385365016]"
ln sf,"[11.386567460421306, 7.268292879899536e-05, 0.0008276090719907593]"
eafrlhmqdmzji38rsszjqxnulcfo84giuabvmwdj8b9a6ryhtg5dxeucwro6okbhevodhcbzw5kqnarvhptqnyntgxbnv7fk7vjvoz6zb5nnjai32bqr1f0qw8qu9mcnp9b5kap7wixj0wjn6t9ps946lcabwlabfrmuzcvb5m1571ofibtdu37o6uxsudmqpja3cti5np4bzykb8j7v0nn5gsa48txauezlrqtj9ljfg8s4wxwaqtotnaxrqmn5pknlqt57h4lcx6nbheiqttaqoayaa868repcjbw9h0afbwmgbl4efdsvcjeaxd3onl76fmcykbn3sbypp1grinwzfd5ofd9t1okvrjkesysm6w63vsfm3vlhbpnrbahoxe0p7o4c4oduo9mjmppzxgftv6uut7bfvwfmjpluixrdr3atc96jhy7hoysvyejenksjrljghlkj1a7sh4ae4o2zduhwxoeis8vmsictscuzblsg8cuzyheqeys7aijwicovhmzjd9noxuc6kywaddmqndg0fvb2spwpqeuwvuhslpqeaz2p907ljqnao4x7caqcojdwuxbc4aavddt1tmhmql9bvxnbyftju9nwh8wzx7t1g4gb46vrzr3cimohtntvgpx2ielm9cqlcrcm5ma beforeinstall,"[7.7275069021547935, 0.0001070054229540765, 0.0008268851444456192]"
true thenn,"[3.1002089426024604, 0.000266504072262983, 0.0008262183080696723]"
ubuntutoolchainrtest env,"[2.3511750896638404, 0.0003513008225284776, 0.0008259697429073741]"
else export,"[4.26097888091288, 0.00019382114346398762, 0.0008258677989744367]"
cd travisreposlug,"[2.8592042559328057, 0.0002887127449515649, 0.000825488709107557]"
sharedlibs false,"[6.182075623622126, 0.0001332520361314915, 0.0008237741643665084]"
09 09,"[12.748023919495306, 6.460704782132921e-05, 0.000823612190994282]"
boostn usrbinyes,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
ccompilergcc8 cxxcompilerg8,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
cs backports,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
deosbuildexampleson deosbuildutilson,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
deosbuildutilson deosgeneratepythonbindingson,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
from inside,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
githubcomrosindustrialindustrialcigit ciconfig,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
libzmq3dev libdwdev,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
pip2 uninstall,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
restricted universe,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
see travisciissues6688n,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
universe multiverse,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
usrbinyes pip2,"[14.059967925810048, 5.85501370880796e-05, 0.0008232130495101804]"
scriptstravismacpythonbuildwheelssh 36,"[12.332986420216463, 6.662601806574575e-05, 0.0008216977760379391]"
leptvertargz tar,"[9.912324371743741, 8.277778002107805e-05, 0.0008205202063417741]"
https githubcomjredmondsongams,"[7.382673544316816, 0.00011104336344290958, 0.0008197969015619257]"
cp a,"[9.012394772891913, 9.08536609987442e-05, 0.0008188090594831761]"
conantravisinstallsh script,"[6.992023655964765, 0.0001171002741761592, 0.0008187678871596649]"
script conantravisbuildsh,"[6.992023655964765, 0.0001171002741761592, 0.0008187678871596649]"
linuxx64devtoolset6 buildstaticlibstrue,"[12.28859230085801, 6.662601806574575e-05, 0.0008187399726395499]"
linuxx64devtoolset6 linkstatictrue,"[12.28859230085801, 6.662601806574575e-05, 0.0008187399726395499]"
beforescript echo,"[3.7177870720432793, 0.00022006775664140261, 0.0008181650606149731]"
mecab0996targz pushd,"[9.42209389405045, 8.681572050991112e-05, 0.000817985870124024]"
mecabipadic27020070801targz pushd,"[9.42209389405045, 8.681572050991112e-05, 0.000817985870124024]"
uxtrie019targz pushd,"[9.42209389405045, 8.681572050991112e-05, 0.000817985870124024]"
10 python,"[7.643296059681102, 0.0001070054229540765, 0.0008178741276294027]"
deosgeneratepythonbindingson dpythonexecutable,"[13.917948920937619, 5.85501370880796e-05, 0.000814897817305787]"
dcmakecxxcompiler cxxcompiler,"[13.914843010069797, 5.85501370880796e-05, 0.0008147159657986928]"
name jcarreiracirrus,"[7.5965844888981735, 0.0001070054229540765, 0.0008128757362409261]"
lp devnull,"[12.189203833576382, 6.662601806574575e-05, 0.0008121181148229175]"
buildcommandprepend bootstrapsh,"[7.542766014324567, 0.0001070054229540765, 0.0008071168676064342]"
2 fi,"[3.1696905434467624, 0.00025439025079648374, 0.0008063383722946647]"
echo starting,"[6.653506320711017, 0.00012113821466499226, 0.000805993876953174]"
macos export,"[5.781605545945347, 0.00013930894686474112, 0.0008054293797929928]"
scons j,"[8.296812807662977, 9.691057173199381e-05, 0.000804048872743948]"
python setuppippy,"[8.290415036464829, 9.691057173199381e-05, 0.0008034288610793248]"
libtardev fi,"[4.370056658453208, 0.00018372629224190493, 0.0008028943067446567]"
cmake382linuxx8664targz stripcomponents1,"[13.70849555530867, 5.85501370880796e-05, 0.0008026342940346524]"
checkall branches,"[9.229698611804443, 8.681572050991112e-05, 0.0008012829350731291]"
version beforescript,"[5.662089952660118, 0.00014132791710915764, 0.0008002113794941435]"
include name,"[3.6317534919891337, 0.00022006775664140261, 0.0007992318436566288]"
leptonica leptverbuild,"[9.653506320711019, 8.277778002107805e-05, 0.0007990958226479032]"
user cppcoverallsnfin,"[11.975434415598379, 6.662601806574575e-05, 0.000797875509718811]"
source scriptstravisdefaultssh,"[9.365279823423347, 8.479675026549458e-05, 0.0007941452943533047]"
source venvbinactivate,"[9.365279823423347, 8.479675026549458e-05, 0.0007941452943533047]"
configrelease configdebug,"[13.560396916319535, 5.85501370880796e-05, 0.0007939630984192806]"
withcudnntrue buildname,"[9.355706496716545, 8.479675026549458e-05, 0.000793333507359338]"
cleanup false,"[5.946361823787843, 0.0001332520361314915, 0.0007923648205942994]"
master dev,"[7.84647315049682, 0.0001009485122208269, 0.0007920897907233184]"
connect https,"[7.382673544316816, 0.0001070054229540765, 0.000789986105141492]"
