name,num
buildchemfilesprefix n e,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
buildcmakefiles n e,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
e buildchemfiles n,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
e buildchemfilesbuild n,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
e buildchemfilesprefix n,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
e buildcmakefiles n,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
n e buildchemfiles,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
n e buildchemfilesbuild,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
n e buildchemfilesprefix,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
n e buildcmakefiles,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
n e progs,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
then cmake hleptonica,"[13.086338225848213, 8.277778002107805e-05, 0.001083258026940688]"
verbose1 ctest outputonfailure,"[19.841028827970117, 5.451219659924652e-05, 0.0010815780642016248]"
ubuntutoolchainrtest sourceline ppa,"[16.2304862703821, 6.662601806574575e-05, 0.0010813726714663163]"
ignore testrunallpy s,"[20.5902708636928, 5.249322635482998e-05, 0.0010808497491550868]"
1803containers env namewindowsvs2017,"[19.827015166231543, 5.451219659924652e-05, 0.0010808141487178564]"
export cxx clang9,"[13.056798311504568, 8.277778002107805e-05, 0.0010808127784093086]"
cppcoveralls script make,"[13.054230466120465, 8.277778002107805e-05, 0.0010806002178689752]"
gcc dist trusty,"[10.480400730410153, 0.00010296748246524342, 0.0010791404784372318]"
gcc49 g49 clang36,"[21.376179352179108, 5.047425611041345e-05, 0.0010789467512840201]"
useavxon usedoubleon matrix,"[21.354918356262182, 5.047425611041345e-05, 0.0010778736183309468]"
buildghpages true branch,"[16.1735163122805, 6.662601806574575e-05, 0.0010775769900086343]"
cpp compiler g,"[8.468170768977686, 0.00012719512539824187, 0.0010771100428538431]"
directories homeopencv homedarknet,"[24.22926129829571, 4.441734537716383e-05, 0.0010761994673199496]"
beforeinstall git clone,"[9.689885164927723, 0.00011104336344290958, 0.001075997440089127]"
osx sudo required,"[7.603918105214326, 0.00014132791710915764, 0.0010746459076785534]"
aftersuccess coverage xml,"[20.466905493865426, 5.249322635482998e-05, 0.001074373902872391]"
g7 cmakedata cmake,"[16.113886673768747, 6.662601806574575e-05, 0.0010736041046358962]"
homecachepip python 27,"[20.44017963262552, 5.249322635482998e-05, 0.0010729709761887968]"
y g7 sudo,"[10.025055168338099, 0.0001070054229540765, 0.001072735268425969]"
test thirdparty cereal,"[21.24236082283613, 5.047425611041345e-05, 0.0010721923605616437]"
global ghreponame html,"[24.128646570812002, 4.441734537716383e-05, 0.0010717304282192763]"
h or name,"[20.38525039289082, 5.249322635482998e-05, 0.0010700875631739046]"
mace name h,"[20.38525039289082, 5.249322635482998e-05, 0.0010700875631739046]"
name h or,"[20.38525039289082, 5.249322635482998e-05, 0.0010700875631739046]"
user cpplint beforescript,"[21.18947976309133, 5.047425611041345e-05, 0.0010695232284086947]"
g version make,"[9.990811382616329, 0.0001070054229540765, 0.001069070997651262]"
matrixeval ccgcc7 cxxg7,"[24.036616220353313, 4.441734537716383e-05, 0.0010676426843577713]"
beforeinstall actions for,"[17.62586509473453, 6.056910733249613e-05, 0.0010675829147510727]"
buildcmd elif travisosname,"[17.621370012930758, 6.056910733249613e-05, 0.0010673106516588318]"
brew install cmake,"[6.292308790539828, 0.00016959350053098916, 0.001067134674209564]"
python compiler gcc,"[8.660114608496897, 0.00012315718490940882, 0.0010665553361753248]"
python3pip jobs fastfinish,"[16.006688175513755, 6.662601806574575e-05, 0.0010664618955545384]"
cp doxyconfig doxyfile,"[24.001426791891014, 4.441734537716383e-05, 0.0010660796633601365]"
cmake src script,"[12.874637009705538, 8.277778002107805e-05, 0.0010657338702406351]"
update qq install,"[8.946558544824832, 0.00011911924442057573, 0.0010657072940239796]"
brew install nasm,"[9.774553631885134, 0.00010902439319849304, 0.001065664778502403]"
always script export,"[9.956161337963117, 0.0001070054229540765, 0.0010653632549677675]"
beforeinstall env lsbrelease,"[12.263136552636645, 8.681572050991112e-05, 0.0010646330355285779]"
gnuplot clang v,"[14.641487840084373, 7.268292879899536e-05, 0.0010641862181922088]"
38nfin aftersuccess cd,"[15.967842088335196, 6.662601806574575e-05, 0.001063873735448396]"
aptget install cmake,"[6.751260935926794, 0.00015747967906448994, 0.0010631864054703795]"
libgomp1 libtinyxml2dev compiler,"[19.499552555206787, 5.451219659924652e-05, 0.0010629634424867722]"
make branchpattern coverityscan,"[15.953570414404911, 6.662601806574575e-05, 0.0010629228706432886]"
condition builddoc true,"[15.944959715534253, 6.662601806574575e-05, 0.0010623491740647734]"
build cmake src,"[12.826506252052763, 8.277778002107805e-05, 0.001061749712971406]"
compiler clang36 job,"[14.595149365457363, 7.268292879899536e-05, 0.00106081820214024]"
ssl compiler gcc,"[9.549556233349193, 0.00011104336344290958, 0.0010604148435382971]"
define quantizetrue config,"[20.19792161125875, 5.249322635482998e-05, 0.0010602540710369177]"
java compiler gcc,"[9.54768381901642, 0.00011104336344290958, 0.0010602069243530272]"
releasev093 develop ghpages,"[23.85781306756455, 4.441734537716383e-05, 0.0010597007229658272]"
language cpp beforeinstall,"[9.708094775414175, 0.00010902439319849304, 0.001058419142002991]"
encryptedb9b32342f7d0iv in configtraviscirsaenc,"[23.82764431477919, 4.441734537716383e-05, 0.0010583607070537614]"
iv encryptedb9b32342f7d0iv in,"[23.82764431477919, 4.441734537716383e-05, 0.0010583607070537614]"
build macelibmace libmacedynamic,"[20.161402101108514, 5.249322635482998e-05, 0.0010583370441242341]"
build macelibmace libmacestatic,"[20.161402101108514, 5.249322635482998e-05, 0.0010583370441242341]"
http keyserverubuntucompkslookup search0x5e6da83306132997,"[23.825719437854694, 4.441734537716383e-05, 0.0010582752091305976]"
release async false,"[15.878092239649106, 6.662601806574575e-05, 0.0010578940604084389]"
zerocicealldev doxygen doxygendoc,"[23.79903739520219, 4.441734537716383e-05, 0.0010570900636267331]"
global makeflags j,"[19.373759068648535, 5.451219659924652e-05, 0.001056106163216604]"
travisrunbuildsh dist trusty,"[16.33248742358229, 6.460704782132921e-05, 0.001055193796016639]"
linux osx dist,"[7.5742903805687405, 0.00013930894686474112, 0.0010551664161647704]"
install openssl fi,"[9.496944682746125, 0.00011104336344290958, 0.0010545726800033856]"
g48 script cd,"[10.446496098427644, 0.0001009485122208269, 0.0010545582390569434]"
cmake swig30 python3dev,"[17.9872012397442, 5.85501370880796e-05, 0.001053153098417898]"
debug async true,"[15.801368861905402, 6.662601806574575e-05, 0.0010527822872568218]"
ppa ubuntutoolchainrtest packages,"[12.713143896936263, 8.277778002107805e-05, 0.001052365828876901]"
cxx clang then,"[7.894232361242892, 0.0001332520361314915, 0.0010519225358307273]"
search0x421c365bd9ff1f717815a3895523baeeb01fa116 sourceline deb,"[23.66503389146331, 4.441734537716383e-05, 0.0010511379837194132]"
cpplintpy https rawgithubusercontentcomgooglestyleguideghpagescpplintcpplintpy,"[20.015220246392182, 5.249322635482998e-05, 0.0010506634869356408]"
g8 clang60 sources,"[17.94149206488955, 5.85501370880796e-05, 0.0010504768199639755]"
ssl env name,"[9.45318331429796, 0.00011104336344290958, 0.001049713270462037]"
python python compiler,"[9.452109254487958, 0.00011104336344290958, 0.0010495940032481954]"
condition totest withrosandice,"[23.62827337364848, 4.441734537716383e-05, 0.0010495051791033884]"
python setuppippy bdistwheel,"[21.623401456681286, 4.8455285865996906e-05, 0.0010477680989787056]"
python setuppippy sdist,"[21.623401456681286, 4.8455285865996906e-05, 0.0010477680989787056]"
true buildtype debug,"[15.724747580302491, 6.662601806574575e-05, 0.0010476773163645256]"
githubcom llnllbanngit doxyconfig,"[23.55948259998256, 4.441734537716383e-05, 0.001046449675550707]"
true name osx,"[7.852509292615203, 0.0001332520361314915, 0.0010463628519824337]"
osximage xcode10 allowfailures,"[17.858237793983278, 5.85501370880796e-05, 0.001045602270989245]"
libopencvdev ynelsen brew,"[17.81162387933524, 5.85501370880796e-05, 0.0010428730198963905]"
chmod 0600 configtraviscirsa,"[23.460586844402165, 4.441734537716383e-05, 0.0010420569886187571]"
protobufcompiler libopencvdev lcov,"[19.113849324291994, 5.451219659924652e-05, 0.0010419379121341804]"
home downloads n,"[15.617834866167346, 6.662601806574575e-05, 0.0010405541479410994]"
doxygengui graphviz homebrew,"[23.409502034346517, 4.441734537716383e-05, 0.0010397879369669885]"
true name linux,"[7.8007825087172264, 0.0001332520361314915, 0.0010394701527054948]"
none matrix fastfinish,"[12.868261217473908, 8.075880977666151e-05, 0.001039225459818366]"
script cd mathminuit2,"[12.852488458103483, 8.075880977666151e-05, 0.0010379516705447168]"
toolminuit2standalone script cd,"[12.852488458103483, 8.075880977666151e-05, 0.0010379516705447168]"
include env toolclangformat,"[12.848887346709049, 8.075880977666151e-05, 0.0010376608490746291]"
35 36 beforeinstall,"[19.760933040512345, 5.249322635482998e-05, 0.001037315131078253]"
deploymacosxwheel true coverage,"[15.549769351133893, 6.662601806574575e-05, 0.0010360192137068263]"
compiler gcc dist,"[8.143131864375057, 0.00012719512539824187, 0.0010357666786236046]"
g48 sudo aptget,"[10.245706597468711, 0.0001009485122208269, 0.0010342888376655768]"
packages g8 clang60,"[17.635736784071135, 5.85501370880796e-05, 0.001032574806356653]"
2 devnull wc,"[21.307871132992076, 4.8455285865996906e-05, 0.0010324789869449544]"
leptver beforeinstall if,"[12.465702204281992, 8.277778002107805e-05, 0.0010318831548743225]"
zerocounters cmake dusetbb,"[20.44301027006031, 5.047425611041345e-05, 0.0010318457360388364]"
j2 verbose1 ctest,"[18.924797185662715, 5.451219659924652e-05, 0.0010316322647857133]"
script waf configure,"[11.878615980646671, 8.681572050991112e-05, 0.0010312506050203852]"
g generatorname dcmakeccompiler,"[17.610287923400076, 5.85501370880796e-05, 0.001031084772075627]"
travisbuilddir scriptsbuildmkldnnsh n,"[15.456471878228456, 6.662601806574575e-05, 0.0010298031745915404]"
travisbuilddir scriptsinstallmkldnnsh n,"[15.456471878228456, 6.662601806574575e-05, 0.0010298031745915404]"
make valgrind c,"[12.420949375728306, 8.277778002107805e-05, 0.0010281786150769844]"
f cpplintpy exit,"[19.56887345761308, 5.249322635482998e-05, 0.0010272333039195078]"
configure waf build,"[11.830485222993897, 8.681572050991112e-05, 0.0010270720986160717]"
name ubuntu 1804,"[16.952290985614717, 6.056910733249613e-05, 0.0010267851322394044]"
name ubuntu 2004,"[16.952290985614717, 6.056910733249613e-05, 0.0010267851322394044]"
curl ls https,"[12.402878444817723, 8.277778002107805e-05, 0.0010266827435332921]"
stage check code,"[19.550026072141183, 5.249322635482998e-05, 0.0010262439438477348]"
install buildessential softwarepropertiescommon,"[16.918409210177803, 6.056910733249613e-05, 0.0010247329433463505]"
doxyconfig doxyfile chmod,"[23.045549345123323, 4.441734537716383e-05, 0.0010236221246688144]"
clang cache pip,"[10.786149655904737, 9.489160148757727e-05, 0.001023515014733481]"
false notifications email,"[12.348521307027202, 8.277778002107805e-05, 0.001022183180338693]"
env toolminuit2standalone script,"[12.655977403422153, 8.075880977666151e-05, 0.001022081671660696]"
walways aftersuccess coverage,"[19.466905493865426, 5.249322635482998e-05, 0.0010218806765175611]"
scriptsbuildmkldnnsh n version,"[15.337475890671723, 6.662601806574575e-05, 0.0010218749457748342]"
tar xvj cd,"[15.772789173882462, 6.460704782132921e-05, 0.0010190333444327678]"
except releasev093 develop,"[22.940275227756523, 4.441734537716383e-05, 0.0010189461278384572]"
cache pip true,"[10.737152041938877, 9.489160148757727e-05, 0.0010188655526751904]"
runcoveritytrue addons apt,"[15.268027155767065, 6.662601806574575e-05, 0.0010172478531084333]"
vddd addons apt,"[15.268027155767065, 6.662601806574575e-05, 0.0010172478531084333]"
lcov directory zerocounters,"[20.141261096116796, 5.047425611041345e-05, 0.0010166151709521058]"
scikitlearn pandas0240 python,"[20.979545266906563, 4.8455285865996906e-05, 0.0010165698632465798]"
githubcomyodakohlnyumayaaudiotestdatagit cd nyumayaaudiotestdata,"[20.134557533301614, 5.047425611041345e-05, 0.00101627681360572]"
nyumayamarvintest01zip cd travisbuilddirpythontest,"[20.134557533301614, 5.047425611041345e-05, 0.00101627681360572]"
qq y sudo,"[9.496197769502096, 0.0001070054229540765, 0.0010161446587811298]"
apt packages python36dev,"[15.251330976340686, 6.662601806574575e-05, 0.0010161354531563424]"
cmakeliststxt sudo make,"[11.704166377038682, 8.681572050991112e-05, 0.0010161056369904892]"
enableutf8only make sudo,"[11.704166377038682, 8.681572050991112e-05, 0.0010161056369904892]"
withcharsetutf8 make sudo,"[11.704166377038682, 8.681572050991112e-05, 0.0010161056369904892]"
withjubatusmpiousrlocal make sudo,"[11.704166377038682, 8.681572050991112e-05, 0.0010161056369904892]"
lcov libprotobufdev protobufcompiler,"[20.12834889398711, 5.047425611041345e-05, 0.0010159634371548626]"
osx then osxtrue,"[12.271696648060903, 8.277778002107805e-05, 0.0010158238056185863]"
configtraviscirsa cp configtraviscirsa,"[22.8315017904487, 4.441734537716383e-05, 0.0010141147005056945]"
http keyserverubuntucompkslookup opget,"[22.825719437854694, 4.441734537716383e-05, 0.0010138578637534337]"
xcode101 env coverage,"[15.209895079357231, 6.662601806574575e-05, 0.0010133747443353523]"
xcode 1141 os,"[16.712935914738505, 6.056910733249613e-05, 0.001012287609260926]"
xcode 115 os,"[16.712935914738505, 6.056910733249613e-05, 0.001012287609260926]"
linux then linuxtrue,"[12.21996986416292, 8.277778002107805e-05, 0.0010115419772798813]"
makeflags j 2,"[18.55298363082861, 5.451219659924652e-05, 0.0010113638911863317]"
beforeinstall eval beforebuild,"[16.67895037118667, 6.056910733249613e-05, 0.0010102291352257816]"
builddoc true provider,"[15.157877188502908, 6.662601806574575e-05, 0.0010099089993995502]"
http packagesrosorgrosubuntu lsbrelease,"[22.730562204814355, 4.441734537716383e-05, 0.0010096312320683459]"
z tests travisosname,"[9.088114506696556, 0.00011104336344290958, 0.0010091748021778845]"
source imgaug m,"[19.22253281267341, 5.249322635482998e-05, 0.001009052766048812]"
buildstaticlibstrue if branch,"[15.136507970221608, 6.662601806574575e-05, 0.0010084852534762894]"
libtbbdev gem lcov,"[19.92066897054938, 5.047425611041345e-05, 0.0010054809475102755]"
u fi if,"[9.053104334451895, 0.00011104336344290958, 0.001005287154897122]"
make j2 verbose1,"[15.076321693918143, 6.662601806574575e-05, 0.0010044752815439849]"
code style script,"[19.12861286337772, 5.249322635482998e-05, 0.0010041226048911993]"
env ccompilergcc6 cxxcompilerg6,"[17.147274440758288, 5.85501370880796e-05, 0.0010039752691933211]"
homeopencv homedarknet matrix,"[22.595926455765976, 4.441734537716383e-05, 0.0010036510695027507]"
libprotobufdev protobufcompiler branches,"[19.872640485242187, 5.047425611041345e-05, 0.0010030567454422852]"
i continuous ghpages,"[22.573546024652668, 4.441734537716383e-05, 0.0010026569901643012]"
style curl o,"[19.100174020451632, 5.249322635482998e-05, 0.0010026297582722105]"
msbuildpath pathfix path,"[16.55115279931274, 6.056910733249613e-05, 0.0010024885503781172]"
path msbuildpath pathfix,"[16.55115279931274, 6.056910733249613e-05, 0.0010024885503781172]"
buildcmd cd unity,"[16.549595032580456, 6.056910733249613e-05, 0.0010023941978377104]"
cd unity buildcmd,"[16.549595032580456, 6.056910733249613e-05, 0.0010023941978377104]"
large exit 1,"[19.09553731776957, 5.249322635482998e-05, 0.0010023863627887809]"
targetabishost exit 1,"[19.09553731776957, 5.249322635482998e-05, 0.0010023863627887809]"
configconfigdoxygensh configconfigdoxygensh aftersuccess,"[22.565894588496793, 4.441734537716383e-05, 0.0010023171336819344]"
simtime os osx,"[9.017159418903645, 0.00011104336344290958, 0.001001295710575973]"
branchpattern coverityscan install,"[15.026983476771033, 6.662601806574575e-05, 0.0010011880725970099]"
env ccompilergcc7 cxxcompilerg7,"[17.098364840277345, 5.85501370880796e-05, 0.0010011116053802388]"
test script echo,"[9.53379238930242, 0.00010498645270965996, 0.0010009190438232144]"
leptverusr then cmake,"[12.086338225848213, 8.277778002107805e-05, 0.0010004802469196102]"
version cmake version,"[12.081941640897508, 8.277778002107805e-05, 0.0010001163073777167]"
cxx version cmake,"[11.005697441168593, 9.08536609987442e-05, 0.0009999079043746778]"
script python3 m,"[13.757106801286962, 7.268292879899536e-05, 0.0009999068141181152]"
script make valgrind,"[12.071508457552302, 8.277778002107805e-05, 0.0009992526716218477]"
export compiler gcc,"[7.163082285753767, 0.00013930894686474112, 0.0009978814495338398]"
true thenn scriptsbuilddocshnfin,"[14.973763744181632, 6.662601806574575e-05, 0.0009976422537320542]"
true thenn scriptstravismacpythonbuildwheelssh,"[14.973763744181632, 6.662601806574575e-05, 0.0009976422537320542]"
cxx cxx version,"[11.76340944643957, 8.479675026549458e-05, 0.0009974988931004962]"
run source imgaug,"[18.990907111558926, 5.249322635482998e-05, 0.0009968939856906131]"
lcovinfo name linuxgccarm32,"[18.28571471933991, 5.451219659924652e-05, 0.0009967944757383932]"
1 pycodestyle find,"[18.985393544652673, 5.249322635482998e-05, 0.0009966045607749806]"
walways coverage run,"[18.985155495804534, 5.249322635482998e-05, 0.0009965920648229117]"
compiler g7 comptype,"[14.952837523842597, 6.662601806574575e-05, 0.0009962480229976979]"
